id,code,name,user_type_id:id,reconcile,chart_template_id:id
5805235,5805235,RICAVI IMPRESE MINIME,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805490,5805490,ALTRI RICAVI DELLE VENDITE,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805495,5805495,RICAVI TRANSITORI ANTICIPI CLIENTI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805500,5805500,VENDITA ASL,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805501,5805501,VENDITA PRIVATI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805502,5805502,ASSISTENZA TECNICA ASL,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805503,5805503,ASSISTENZA TECNICA AGENZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805504,5805504,ASSISTENZA TECNICA PRIVATI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805505,5805505,PROVVIGIONI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805506,5805506,ALTRI RICAVI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5805600,5805600,RESI SU VENDITE ASL,account_type_correction_income,TRUE,l10n_it_chart_generic
5805601,5805601,RESI SU VENDITE PRIVATI,account_type_correction_income,TRUE,l10n_it_chart_generic
5805602,5805602,RESI SU ASSISTENZA  ASL,account_type_correction_income,TRUE,l10n_it_chart_generic
5805603,5805603,RESI SU ASSISTENZA AGENZIA,account_type_correction_income,TRUE,l10n_it_chart_generic
5805604,5805604,RESI SU ASSISTENZA PRIVATI,account_type_correction_income,TRUE,l10n_it_chart_generic
5805605,5805605,RESI SU PROVVIGIONI,account_type_correction_income,TRUE,l10n_it_chart_generic
5805606,5805606,RESI SU ALTRO,account_type_correction_income,TRUE,l10n_it_chart_generic
5810005,5810005,RICAVI PER PRESTAZ. DI SERVIZI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810010,5810010,CORRISPET. PER PRESTAZ. DI SERV.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810015,5810015,LAVORAZIONI C/TERZI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810020,5810020,PROVVIGIONI ATTIVE,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810025,5810025,NOLEGGI DI IMP. E MACCHINARI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810030,5810030,RICAVI ORE DI LAVORO IN GARANZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810031,5810031,RICAVI ORE VIAGGIO IN GARANZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810032,5810032,RICAVI PER TRASFERTA IN GARANZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810033,5810033,RICAVI ORE DI LAVORO IN CONTRATTO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810034,5810034,RICAVI ORE VIAGGIO IN CONTRATTO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810035,5810035,RICAVI PER TRASFERTA IN CONTRATTO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810036,5810036,RICAVI ORE DI LAVORO FUORI GARANZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810037,5810037,RICAVI ORE VIAGGIO FUORI GARANZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810038,5810038,RICAVI TRASFERTA FUORI GARANZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810039,5810039,RICAVI ORE DI LAVORO PER COLLAUDO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810040,5810040,RICAVI ORE VIAGGIO PER COLLAUDO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810041,5810041,RICAVI TRASFERTA PER COLLAUDO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810042,5810042,RICAVI SOST. APPARECCHIATURE IN GARANZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810043,5810043,RICAVI SOST. RICAMBI IN GARANZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810044,5810044,RICAVI SOST. ACCESSORI IN GARANZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810045,5810045,RICAVI SOST. CONSUMABILI IN GARANZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810046,5810046,RICAVI SOST. APPARECCHIATURE IN CONTRATT,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810047,5810047,RICAVI SOST. RICAMBI IN CONTRATTO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810048,5810048,RICAVI SOST. ACCESSORI IN CONTRATTO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810049,5810049,RICAVI SOST. CONSUMABILI IN CONTRATTO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810050,5810050,RICAVI SOST. APPAREC.  FUORI GARANZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810051,5810051,RICAVI SOST. RICAMBI FUORI GARANZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810052,5810052,RICAVI SOST. ACCESSORI FUORI GARANZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810053,5810053,RICAVI SOST. CONSUMABILI FUORI GARANZIA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810054,5810054,RICAVI CONTRATTI ASSISTENZA TECNICA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810100,5810100,RICAVI PER TRASP. CONTO TERZI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810200,5810200,RICAVI IMMOB.STR.IMPRESE IMMOB.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810210,5810210,RICAVI IMM.NON STR.IMPRESE IMM.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810211,5810211,RICAVI IMMOB. NON STRUM. TASSATI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5810490,5810490,ALTRI RICAVI DELLE PRESTAZIONI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5815005,5815005,COMP. PROFESS. PERCEPITI CON R/A,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5815010,5815010,COMP. PROFESS. PERCEP. SENZA R/A,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5815030,5815030,CONTRIBUTO 4% PERCEPITO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5815050,5815050,RISAR.ASSIC. P/PERD.RICAVI PROF.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5815051,5815051,PROVENTI P/INDEN. DI MATERNITA',account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5815060,5815060,INTERESSI ATTIVI V/CLIENTI PROF.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
5815490,5815490,ALTRI RICAVI PREST. DI PROFESS.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6005005,6005005,PROD. IN CORSO DI LAV. C/R.I.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6005010,6005010,PROD. IN CORSO DI LAV. C/R.F.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6010005,6010005,SEMILAVORATI C/RIM . INIZIALI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6010010,6010010,SEMILAVORATI C/RIM . FINALI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6015005,6015005,PROD. FIN. C/RIM. INIZIALI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6015010,6015010,PRODOTTI FINITI C/RIM. FINALI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6105005,6105005,LAV.IN CORSOsuORD.C/R.I. <12MESI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6105010,6105010,LAV.IN CORSOsuORD.C/R.F. <12MESI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6105025,6105025,OP.E SER.ULTR.ESEC.C/R.I-V.RIC.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6105030,6105030,OP.E SER.ULTR.ESEC.C/R.F.-V.RIC.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6105035,6105035,OP.E SER.ULTR.ESEC.C/R.I.-V.COST,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6105040,6105040,OP.E SER.ULTR.ESEC.C/R.F.-V.COST,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6205005,6205005,CAPIT. DI COSTI DI IMM. IMMAT.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6205100,6205100,CAP.DI COS.IMM.IMM.NON RIL.IRAP,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6210005,6210005,COSTR. INTERNE DI IMM. MATERIALI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6210100,6210100,CAP.DI COS. IMM.MAT.NON RIL.IRAP,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405005,6405005,FITTI ATTIVI FABB. STRUMENTALI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405006,6405006,FITTI ATTIVI FABB. NON STRUMENT.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405007,6405007,FITTI ATTIVI FABBR. NON STRUM. TASS,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405010,6405010,FITTI ATTIVI TERRENI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405015,6405015,PROV.IND.CES.RAP.AGEN.-SOG.IRPEF,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405016,6405016,PROV.IND.CES.RAP.AGEN.-SOG.IRPEG,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405045,6405045,RIS.DANNI BENI DEST. ALLA RIVEN.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405048,6405048,RISARC. ASS. DA RATEIZZARE(ART. 88 C. 2),account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405050,6405050,ALTRI RISARCIMENTI DANNI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405055,6405055,RIC.MENSA AZIEND.- GEST. INTERNA,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405100,6405100,ABBUONI/ARROTONDAMENTI ATTIVI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405101,6405101,SCONTI ATTIVI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405105,6405105,PLUSV. ORD. DA RATEIZZARE,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405106,6405106,PLUSV. ORDIN. NON RATEIZZABILI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405110,6405110,PLUSVALENZE NON TASSABILI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405115,6405115,SOPRAVVENIENZE ORDINARIE ATTIVE,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405116,6405116,SOPRAVV. ORD. ATTIVE NON TASSAB.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405117,6405117,SOPR.ORD.ATTIVE DA RATEIZZARE,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405120,6405120,RIMB.SPESE NON RIL.AI FINI STUDI SETTORE,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405125,6405125,RECUP.ONERI DIP.DISTACC.c/oTERZI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405130,6405130,RECUP.COMP.AMM.DALLE SOC.DI APP.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405145,6405145,CANONI ATT.P/AFFIT.AZIEN. O RAMO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405150,6405150,OMAGGI DA FORNITORI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405155,6405155,PROVENTI PER LIBERALITA',account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405160,6405160,PROV.DA PARTECIP. A FONDI COMUNI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405165,6405165,PROV.DA ATT. FIN.NON IMMOBILIZ.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405170,6405170,"PROV.DA ROYAL.,BREVETTI,MARCHI",account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6405390,6405390,ALTRI RICAVI E PROVENTI VARI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6410005,6410005,CONTR.C/ESERC.DA ENTI PUBBLICI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6410010,6410010,CONTR.C/ESERC.PER CONTRATTO,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6410015,6410015,CONTRIB. C/ESERC.NON TASS.IRAP,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6410020,6410020,CONT.P/ONERI SOC.E P/COSTO PERS.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6410025,6410025,CONT.C/CRED.D'IMP.TASSABILI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6410035,6410035,CONT.PER CRED.D'IMP.AUTOTRASP.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6410036,6410036,CONTRIBUTI CARBON TAX-AUTOTRASP.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6410037,6410037,CONTR.CARO PETROLI AUTOTRASPORT.,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6410090,6410090,CONTR.C/CRED.D'IMP.NON TASSABILI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6410091,6410091,CONT.C/CRED.D'IMP.NON TASS.IRAP,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6410092,6410092,CONT.ESENTI IRPEF/IRPEG TAS.IRAP,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6415005,6415005,CONTRIBUTI IN C/CAPITALE,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6415006,6415006,CONTRIBUTI C/CAPITALE NON TASSAB,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6415015,6415015,CONTR.C/CAP.NON INCASSATI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6415020,6415020,CONTR. C/CAP.RATEIZZABILI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6415025,6415025,CONTRIBUTI C/IMPIANTI,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6415026,6415026,CONTRIBUTI C/IMPIANTI NON TASSAB,account.data_account_type_revenue,TRUE,l10n_it_chart_generic
6605005,6605005,MATERIE PRIME C/ACQUISTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6605006,6605006,MATERIE PRIME C/ACQ.P/PROD.SERV.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6605010,6605010,RESI SU ACQUISTI - MATERIE PRIME,account_type_correction_expense,TRUE,l10n_it_chart_generic
6605015,6605015,SCONTI/ABBUONI ACQ.MATERIE PRIME,account_type_correction_expense,TRUE,l10n_it_chart_generic
6605020,6605020,PREMI SU ACQUISTI-MATERIE PRIME,account_type_correction_expense,TRUE,l10n_it_chart_generic
6610005,6610005,MATERIE SUSS. C/ACQUISTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6610010,6610010,RESI SU ACQUISTI - MATER.SUSSID.,account_type_correction_expense,TRUE,l10n_it_chart_generic
6610015,6610015,SCONTI/ABBUONI ACQ.MATER.SUSSID.,account_type_correction_expense,TRUE,l10n_it_chart_generic
6610020,6610020,PREMI SU ACQUISTI-MATER.SUSSID.,account_type_correction_expense,TRUE,l10n_it_chart_generic
6615005,6615005,SEMILAVORATI C/ACQUISTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6615010,6615010,RESI SU ACQUISTI DI SEMILAVORATI,account_type_correction_expense,TRUE,l10n_it_chart_generic
6615015,6615015,SCONTI/ABBUONI ACQ.SEMILAVORATI,account_type_correction_expense,TRUE,l10n_it_chart_generic
6615020,6615020,PREMI SU ACQUISTI-SEMILAVORATI,account_type_correction_expense,TRUE,l10n_it_chart_generic
6615025,6615025,COMPONENTI C/ACQUISTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6615030,6615030,RESI SU ACQUISTI DI COMPONENTI,account_type_correction_expense,TRUE,l10n_it_chart_generic
6615035,6615035,SCONTI/ABBUONI SU ACQ.COMPONENTI,account_type_correction_expense,TRUE,l10n_it_chart_generic
6615040,6615040,PREMI SU ACQUISTI DI COMPONENTI,account_type_correction_expense,TRUE,l10n_it_chart_generic
6620005,6620005,MATERIE DI CONSUMO C/ACQUISTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6620010,6620010,RESI SU ACQUISTI.MATER.CONSUMO,account_type_correction_expense,TRUE,l10n_it_chart_generic
6620015,6620015,SCONTI/ABBUONI ACQ.MATERIE CONS.,account_type_correction_expense,TRUE,l10n_it_chart_generic
6620020,6620020,PREMI SU ACQUISTI MATER.CONSUMO,account_type_correction_expense,TRUE,l10n_it_chart_generic
6625001,6625001,ACQUISTI APPARECCHIATURE,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6625002,6625002,ACQUISTI RICAMBI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6625003,6625003,ACQUISTI ACCESSORI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6625004,6625004,ACQUISTI CONSUMABILI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6625005,6625005,MERCI C/ACQUISTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6625006,6625006,MERCI C/ACQUISTI P/PROD.SERV.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6625010,6625010,MERCI C/ACQUISTI - CARBURANTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6625015,6625015,MERCI C/ACQUISTI - LIBRI E GIOR.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6625016,6625016,MERCI C/ACQU.-GENERI MONOPOLIO,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6625018,6625018,"ACQUISTI RICARICHE,BIGLIETTI,LOTTO,BOLLO",account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6625020,6625020,MERCI C/ACQ. - AGRICOLTORI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6625025,6625025,MERCI C/ACQ.-ATTIV. DI AGRITUR.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6625030,6625030,RESI SU ACQUISTI DI MERCI,account_type_correction_expense,TRUE,l10n_it_chart_generic
6625035,6625035,SCONTI/ABBUONI ACQUISTI MERCI,account_type_correction_expense,TRUE,l10n_it_chart_generic
6625040,6625040,PREMI SU ACQUISTI DI MERCI,account_type_correction_expense,TRUE,l10n_it_chart_generic
6625045,6625045,COSTO MERCI FITT. Intra/RSM/Rott.C/NoCEE,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630005,6630005,MATERIALI DI MANUTENZIONE,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630007,6630007,MAT. DI MANUT. SU BENI PROPRI(LIMITE 5%),account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630010,6630010,IMBALLAGGI C/ACQUISTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630015,6630015,MATERIALE DI PULIZIA,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630020,6630020,COMBUSTIB. PER RISCALDAMENTO,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630025,6630025,CANCELLERIA,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630030,6630030,MATERIALE PUBBLICITARIO,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630035,6630035,CARBURANTI E LUBRIFICANTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630036,6630036,CARB.E LUB.AUTOTR.C/TERZI E TASS,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630037,6630037,CARBURANTI E LUBRIFICANTI INDEDUCIBILI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630038,6630038,CARB. E LUBR. AGENTI E RAPPR.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630040,6630040,CARB. E LUBR. (FRINGE BEN. DIP.),account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630045,6630045,INDUMENTI DI LAVORO,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630050,6630050,PROD.P/MENSA AZIEND.(GEST.INTER),account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630055,6630055,SPESE ACCESSORIE SU ACQUISTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630060,6630060,"BENI DI CONSUMO (<516,46 EURO)",account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630070,6630070,ACQ. AGRICOLT. DEST. ALLA PROD.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630080,6630080,ACQ. AGRITUR. DEST. ALLA PROD.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630100,6630100,COSTI BENI PARAD.FISC.art76c7bis,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630110,6630110,COSTI BENI PARAD.FISC.AR.76C7TER,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630490,6630490,ALTRI ACQUISTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630491,6630491,ALTRI ACQUISTI INDEDUCIBILI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6630492,6630492,ALTRI ACQUISTI NON INERENTI INDED.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6635005,6635005,CARB.E LUBR.CICLOM.E MOTOC.PROF. IND.75%,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6635090,6635090,PROD. C/ACQUISTI - PROFESS.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6635095,6635095,RESI SU ACQUISTI-PROFESSIONISTI,account_type_correction_expense,TRUE,l10n_it_chart_generic
6805005,6805005,TRASPORTI SU ACQUISTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805006,6805006,TRASPORTI SU VENDITE,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805015,6805015,DAZI SU ACQUISTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805020,6805020,LAVORAZIONI DI TERZI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805021,6805021,LAVORAZ.DI TERZI P/PROD.SERVIZI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805025,6805025,ENERGIA ELETTRICA,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805026,6805026,ENERGIA ELETTRICA (INDED.50%),account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805030,6805030,FORZA MOTRICE,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805035,6805035,GAS CUCINA,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805040,6805040,GAS RISCALDAMENTO,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805045,6805045,ACQUA,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805048,6805048,SPESE IMMOBILI USO PROMISCUO,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805050,6805050,SPESE CONDOMINIALI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805051,6805051,MANUT. ECCED. 5% (CONTAB. SEMPLIF.),account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805052,6805052,CANONE DI MANUTENZIONE PERIODICA,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805053,6805053,MANUT. E RIPAR. - IMPRESE ESTRATTIVE,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805054,6805054,MANUT. E RIPAR. - IMPRESE SIDERURGICHE,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805055,6805055,MANUT. E RIPARAZ. BENI PROPRI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805056,6805056,MAN.E RIP.AUTOM.AUTOTRASP. C/T.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805057,6805057,MAN. E RIP. AUTOMEZZI INDEDUCIBILI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805058,6805058,MAN.E RIP.AGENTI/RAPPR.(IND.20%),account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805059,6805059,MAN. E RIP. FABB. NON STRUM. INDED.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805060,6805060,MAN.E RIP. FABBR.nonSTRUM.SFITTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805061,6805061,MAN.E RIP. FABBR. NON STRUM. DED.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805062,6805062,MAN. FABBR. NON STRUM. DED. IMP. IMMOB.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805065,6805065,MANUT. E RIPAR. - IMPIANTI TELEFONICI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805066,6805066,MANUT. E RIP. AUTO (FRINGE BEN. DIP.),account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805070,6805070,UTENZE FABB. NON STRUMENTALI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805071,6805071,UTENZE FABBR.NON STRUM.SFITTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805075,6805075,MAN. E RIP. BENI DI TERZI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805076,6805076,MAN.E RIP.BENI TERZI AGENTI/RAPP,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805077,6805077,MAN.E RIP.BENI DI TERZI INDEDUCIBILI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805080,6805080,PEDAGGI AUTOSTRADALI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805081,6805081,PEDAGGI AUTOSTR. TRASP. C/TERZI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805082,6805082,PEDAGGI AUTOSTRADALI TASSISTI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805085,6805085,PEDAGGI AUTOSTRAD.AGENTI E RAPP.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805090,6805090,PEDAGGI AUTOSTRADALI INDEDUCIBILI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805095,6805095,ALTRI ONERI P/AUTOMEZZI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805100,6805100,ALTRI ONERI P/AUTO AGENTI/RAPPR.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805105,6805105,ALTRI ONERI P/AUTOMEZ. INDEDUCIBILI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805106,6805106,ALTRI ONERI P/VEICOLI (FRINGE BEN.DIP.),account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805110,6805110,ASSICURAZIONI R.C.A.,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805115,6805115,ASSIC.RCA AGENTI/RAPPR.(IND.20%),account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805120,6805120,ASSICURAZIONI R.C.A. INDEDUCIBILI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805123,6805123,ASSICURAZ. NON OBBL. RAPPR. IND. 20%,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805125,6805125,ASSICURAZ. NON OBBLIGATORIE,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805127,6805127,PREMI INAIL SOCI,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805130,6805130,VIGILANZA,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805132,6805132,SERVIZI DI PULIZIA,account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805135,6805135,COMP.AMMINIST.PROF.(SOCIsnc-sas),account.data_account_type_expenses,TRUE,l10n_it_chart_generic
6805136,6805136,COMP.AMMINIST.PROF.(SOCIspa-srl),account.data_account_type_expenses,TRUE,l10n_it_chart_generic
